order_id,order_date,region,segment,category,sub_category,quantity,discount,sales,profit
ORD-102831,2023-07-27,Abu Dhabi,SMB,Technology,Laptops,7,0.15,7051.62,493.61
ORD-102117,2023-07-27,Dubai,SMB,Furniture,Storage,6,0.15,1914.39,363.73
ORD-101081,2023-07-28,Dubai,Corporate,Technology,Monitors,1,0.1,559.59,55.96
ORD-105002,2023-07-28,Northern Emirates,Consumer,Furniture,Tables,8,0.0,1462.88,409.61
ORD-100176,2023-07-28,Abu Dhabi,Consumer,Technology,Monitors,4,0.0,2995.81,479.33
ORD-102844,2023-07-28,Dubai,Consumer,Office Supplies,Binders,2,0.0,84.45,35.47
ORD-104603,2023-07-28,Abu Dhabi,Consumer,Furniture,Storage,6,0.1,2472.18,543.88
ORD-104410,2023-07-28,Sharjah,Corporate,Furniture,Chairs,7,0.15,1476.15,280.47
ORD-101283,2023-07-28,Abu Dhabi,Corporate,Office Supplies,Pens,6,0.2,324.19,97.26
ORD-100206,2023-07-28,Abu Dhabi,Corporate,Technology,Monitors,6,0.3,3123.01,-62.46
ORD-104568,2023-07-29,Abu Dhabi,SMB,Furniture,Storage,2,0.15,779.64,148.13
ORD-105425,2023-07-29,Sharjah,SMB,Office Supplies,Binders,1,0.15,63.09,20.82
ORD-101639,2023-07-29,Dubai,SMB,Office Supplies,Binders,1,0.15,53.3,17.59
ORD-103876,2023-07-29,Northern Emirates,Consumer,Furniture,Tables,4,0.2,1214.34,194.29
ORD-105334,2023-07-29,Dubai,Corporate,Office Supplies,Binders,4,0.1,246.64,88.79
ORD-104192,2023-07-30,Dubai,Consumer,Technology,Phones,2,0.3,1473.5,-29.47
ORD-103430,2023-07-30,Abu Dhabi,SMB,Technology,Accessories,1,0.2,1085.03,43.4
ORD-104235,2023-07-30,Dubai,Corporate,Furniture,Tables,2,0.0,589.13,164.96
ORD-105119,2023-07-30,Northern Emirates,Consumer,Office Supplies,Pens,5,0.1,291.85,105.07
ORD-105417,2023-07-30,Sharjah,SMB,Office Supplies,Binders,2,0.2,132.58,39.77
ORD-100058,2023-07-30,Abu Dhabi,Corporate,Furniture,Storage,6,0.3,380.86,38.09
ORD-100032,2023-07-30,Dubai,Consumer,Technology,Accessories,5,0.1,2292.06,229.21
ORD-104045,2023-07-31,Dubai,SMB,Office Supplies,Paper,8,0.2,477.77,143.33
ORD-100451,2023-07-31,Sharjah,Corporate,Technology,Accessories,5,0.2,3252.77,130.11
ORD-100612,2023-07-31,Dubai,SMB,Office Supplies,Storage,1,0.0,44.22,18.57
ORD-105454,2023-07-31,Dubai,Consumer,Technology,Phones,8,0.0,5648.53,903.76
ORD-105333,2023-07-31,Dubai,SMB,Office Supplies,Paper,4,0.3,285.83,68.6
ORD-102021,2023-07-31,Abu Dhabi,SMB,Furniture,Bookcases,6,0.0,2871.65,804.06
ORD-104317,2023-07-31,Dubai,Consumer,Furniture,Chairs,6,0.3,3778.51,377.85
ORD-105433,2023-08-01,Northern Emirates,Corporate,Office Supplies,Paper,8,0.2,552.63,165.79
ORD-100861,2023-08-01,Dubai,SMB,Office Supplies,Pens,8,0.0,342.52,143.86
ORD-103506,2023-08-01,Sharjah,Consumer,Technology,Phones,5,0.2,4744.51,189.78
ORD-101414,2023-08-01,Northern Emirates,Consumer,Technology,Accessories,7,0.15,4576.62,320.36
ORD-102613,2023-08-01,Dubai,SMB,Office Supplies,Paper,1,0.0,48.85,20.52
ORD-105025,2023-08-01,Dubai,Consumer,Furniture,Bookcases,1,0.15,514.12,97.68
ORD-101236,2023-08-01,Abu Dhabi,Consumer,Office Supplies,Paper,8,0.0,455.92,191.49
ORD-101227,2023-08-02,Northern Emirates,Corporate,Office Supplies,Paper,8,0.1,479.69,172.69
ORD-101969,2023-08-02,Sharjah,Consumer,Furniture,Storage,2,0.0,905.72,253.6
ORD-100682,2023-08-02,Abu Dhabi,SMB,Technology,Laptops,8,0.15,7907.69,553.54
ORD-102913,2023-08-02,Northern Emirates,Consumer,Technology,Monitors,6,0.0,2496.08,399.37
ORD-105475,2023-08-02,Abu Dhabi,Consumer,Office Supplies,Pens,2,0.0,94.36,39.63
ORD-104424,2023-08-02,Sharjah,Corporate,Office Supplies,Binders,4,0.1,161.22,58.04
ORD-104239,2023-08-02,Dubai,Corporate,Furniture,Storage,8,0.0,3811.48,1067.21
ORD-105972,2023-08-03,Dubai,Corporate,Technology,Monitors,4,0.1,2250.6,225.06
ORD-103713,2023-08-03,Dubai,Consumer,Technology,Laptops,3,0.0,2183.15,349.3
ORD-105337,2023-08-03,Sharjah,Corporate,Technology,Phones,1,0.0,552.67,88.43
ORD-105346,2023-08-03,Northern Emirates,SMB,Furniture,Chairs,3,0.3,1370.62,137.06
ORD-100842,2023-08-03,Dubai,Consumer,Technology,Accessories,7,0.0,3343.89,535.02
ORD-101879,2023-08-03,Abu Dhabi,Consumer,Office Supplies,Paper,8,0.1,423.64,152.51
ORD-105468,2023-08-03,Sharjah,Consumer,Technology,Accessories,2,0.0,448.37,71.74
ORD-103926,2023-08-03,Abu Dhabi,Corporate,Furniture,Bookcases,5,0.0,2953.07,826.86
ORD-104132,2023-08-04,Sharjah,Consumer,Office Supplies,Binders,2,0.0,71.14,29.88
ORD-105524,2023-08-04,Sharjah,Consumer,Office Supplies,Paper,8,0.15,355.2,117.22
ORD-104816,2023-08-04,Abu Dhabi,Consumer,Furniture,Storage,7,0.15,3632.0,690.08
ORD-102596,2023-08-04,Northern Emirates,Consumer,Technology,Phones,6,0.1,3707.32,370.73
ORD-105332,2023-08-04,Dubai,Consumer,Technology,Phones,5,0.3,4108.51,-82.17
ORD-105917,2023-08-04,Sharjah,Corporate,Furniture,Bookcases,1,0.0,593.38,166.15
ORD-100746,2023-08-04,Dubai,Corporate,Technology,Accessories,5,0.0,4701.23,752.2
ORD-104398,2023-08-04,Sharjah,SMB,Furniture,Bookcases,3,0.3,1267.01,126.7
ORD-105937,2023-08-04,Abu Dhabi,Consumer,Office Supplies,Binders,6,0.2,317.32,95.2
ORD-102459,2023-08-04,Abu Dhabi,Corporate,Office Supplies,Binders,7,0.15,327.11,107.95
ORD-101268,2023-08-04,Dubai,Consumer,Technology,Laptops,2,0.15,646.52,45.26
ORD-103268,2023-08-05,Dubai,Corporate,Technology,Accessories,8,0.1,6067.07,606.71
ORD-105024,2023-08-05,Dubai,Corporate,Office Supplies,Paper,3,0.0,167.07,70.17
ORD-101508,2023-08-05,Abu Dhabi,Corporate,Furniture,Bookcases,5,0.2,1949.41,311.91
ORD-101135,2023-08-05,Sharjah,SMB,Office Supplies,Storage,5,0.0,257.95,108.34
ORD-100870,2023-08-05,Abu Dhabi,Consumer,Technology,Phones,5,0.2,4908.28,196.33
ORD-102789,2023-08-05,Dubai,SMB,Office Supplies,Binders,4,0.0,79.1,33.22
ORD-102059,2023-08-05,Dubai,Corporate,Furniture,Tables,6,0.2,2865.87,458.54
ORD-105834,2023-08-05,Sharjah,Consumer,Furniture,Tables,2,0.2,963.99,154.24
ORD-105145,2023-08-05,Abu Dhabi,Consumer,Technology,Monitors,6,0.15,4240.44,296.83
ORD-101071,2023-08-05,Sharjah,Consumer,Office Supplies,Binders,6,0.3,209.98,50.4
ORD-104582,2023-08-06,Dubai,Consumer,Furniture,Chairs,3,0.1,1225.65,269.64
ORD-105683,2023-08-06,Abu Dhabi,Consumer,Furniture,Chairs,7,0.0,4795.36,1342.7
ORD-102507,2023-08-06,Abu Dhabi,Corporate,Office Supplies,Paper,5,0.2,60.13,18.04
ORD-102626,2023-08-06,Dubai,Corporate,Office Supplies,Binders,1,0.0,67.78,28.47
ORD-104066,2023-08-06,Sharjah,Consumer,Technology,Accessories,7,0.1,3794.64,379.46
ORD-101882,2023-08-06,Dubai,Consumer,Office Supplies,Storage,6,0.0,334.97,140.69
ORD-101922,2023-08-06,Abu Dhabi,SMB,Technology,Laptops,4,0.2,3238.64,129.55
ORD-101774,2023-08-06,Sharjah,Consumer,Technology,Phones,8,0.0,5282.77,845.24
ORD-105634,2023-08-06,Abu Dhabi,Consumer,Office Supplies,Binders,6,0.0,221.08,92.85
ORD-103766,2023-08-06,Abu Dhabi,Consumer,Technology,Accessories,2,0.15,1697.42,118.82
ORD-103133,2023-08-07,Abu Dhabi,Consumer,Office Supplies,Paper,8,0.0,410.55,172.43
ORD-100941,2023-08-07,Abu Dhabi,Consumer,Technology,Laptops,2,0.1,2029.67,202.97
ORD-102383,2023-08-07,Dubai,Consumer,Office Supplies,Pens,7,0.0,350.79,147.33
ORD-105485,2023-08-07,Northern Emirates,Consumer,Technology,Laptops,4,0.1,3428.46,342.85
ORD-104139,2023-08-07,Sharjah,Corporate,Technology,Phones,3,0.3,1957.94,-39.16
ORD-104389,2023-08-07,Abu Dhabi,SMB,Furniture,Chairs,6,0.0,3088.1,864.67
ORD-101369,2023-08-07,Dubai,Consumer,Office Supplies,Pens,8,0.1,319.18,114.9
ORD-101242,2023-08-07,Sharjah,Corporate,Furniture,Chairs,5,0.15,3293.31,625.73
ORD-105285,2023-08-07,Sharjah,Corporate,Office Supplies,Pens,1,0.2,70.62,21.19
ORD-103768,2023-08-07,Northern Emirates,SMB,Technology,Monitors,3,0.15,1674.15,117.19
ORD-100744,2023-08-07,Sharjah,Corporate,Technology,Accessories,1,0.0,416.75,66.68
ORD-104581,2023-08-07,Abu Dhabi,Corporate,Technology,Monitors,7,0.0,3140.78,502.52
ORD-103592,2023-08-08,Abu Dhabi,Corporate,Furniture,Tables,4,0.0,1491.82,417.71
ORD-102333,2023-08-08,Sharjah,Consumer,Office Supplies,Binders,5,0.0,158.21,66.45
ORD-101771,2023-08-08,Sharjah,Consumer,Furniture,Storage,1,0.0,344.64,96.5
ORD-103094,2023-08-08,Abu Dhabi,Corporate,Technology,Monitors,1,0.0,1030.83,164.93
ORD-104082,2023-08-08,Sharjah,Consumer,Technology,Accessories,6,0.0,4946.53,791.44
ORD-102377,2023-08-09,Abu Dhabi,Consumer,Office Supplies,Pens,5,0.2,219.59,65.88
ORD-103799,2023-08-09,Abu Dhabi,Corporate,Office Supplies,Storage,3,0.0,88.01,36.96
ORD-100579,2023-08-09,Dubai,Consumer,Furniture,Storage,3,0.3,1360.07,136.01
ORD-100984,2023-08-09,Northern Emirates,Corporate,Furniture,Tables,3,0.0,1240.9,347.45
ORD-101906,2023-08-09,Dubai,Corporate,Furniture,Chairs,6,0.15,2572.31,488.74
ORD-101180,2023-08-09,Northern Emirates,Consumer,Office Supplies,Pens,8,0.15,265.83,87.72
ORD-100465,2023-08-10,Abu Dhabi,Consumer,Office Supplies,Storage,5,0.15,223.21,73.66
ORD-103921,2023-08-10,Abu Dhabi,Consumer,Office Supplies,Pens,7,0.0,201.63,84.68
ORD-104301,2023-08-10,Northern Emirates,Corporate,Technology,Phones,6,0.1,1596.13,159.61
ORD-103300,2023-08-10,Abu Dhabi,Consumer,Technology,Phones,7,0.0,3785.97,605.76
ORD-102610,2023-08-10,Dubai,Consumer,Technology,Phones,5,0.3,4091.99,-81.84
ORD-103158,2023-08-10,Sharjah,Consumer,Furniture,Storage,1,0.0,415.98,116.47
ORD-101233,2023-08-10,Northern Emirates,Consumer,Technology,Accessories,3,0.3,1562.87,-31.26
ORD-101134,2023-08-11,Sharjah,Corporate,Technology,Monitors,8,0.1,6128.66,612.87
ORD-102467,2023-08-11,Northern Emirates,SMB,Furniture,Storage,6,0.3,2290.58,229.06
ORD-104109,2023-08-11,Abu Dhabi,Consumer,Office Supplies,Storage,6,0.1,179.97,64.79
ORD-101181,2023-08-11,Sharjah,Consumer,Office Supplies,Pens,5,0.0,290.45,121.99
ORD-102259,2023-08-11,Northern Emirates,Consumer,Office Supplies,Paper,7,0.15,391.66,129.25
ORD-101305,2023-08-11,Dubai,SMB,Office Supplies,Storage,4,0.0,232.33,97.58
ORD-100448,2023-08-11,Abu Dhabi,Corporate,Technology,Laptops,4,0.2,3683.87,147.35
ORD-105198,2023-08-11,Abu Dhabi,Corporate,Office Supplies,Paper,4,0.0,80.5,33.81
ORD-100545,2023-08-11,Sharjah,Corporate,Furniture,Tables,3,0.3,2232.01,223.2
ORD-104982,2023-08-11,Abu Dhabi,Consumer,Office Supplies,Paper,5,0.1,187.06,67.34
ORD-100594,2023-08-11,Abu Dhabi,Consumer,Furniture,Storage,8,0.0,2830.17,792.45
ORD-100568,2023-08-11,Abu Dhabi,Consumer,Office Supplies,Pens,7,0.0,351.69,147.71
ORD-100705,2023-08-12,Northern Emirates,Consumer,Technology,Monitors,6,0.15,2514.33,176.0
ORD-104312,2023-08-12,Sharjah,Consumer,Office Supplies,Binders,6,0.1,223.67,80.52
ORD-104981,2023-08-12,Dubai,SMB,Office Supplies,Pens,1,0.0,38.08,15.99
ORD-104131,2023-08-12,Sharjah,Consumer,Technology,Phones,2,0.15,609.19,42.64
ORD-105556,2023-08-12,Abu Dhabi,Consumer,Technology,Laptops,7,0.15,5215.08,365.06
ORD-101636,2023-08-13,Northern Emirates,Consumer,Office Supplies,Pens,1,0.15,27.21,8.98
ORD-105099,2023-08-13,Abu Dhabi,Corporate,Office Supplies,Pens,2,0.0,126.26,53.03
ORD-102380,2023-08-13,Northern Emirates,SMB,Technology,Accessories,1,0.15,358.25,25.08
ORD-101694,2023-08-13,Dubai,SMB,Furniture,Bookcases,6,0.0,2276.82,637.51
ORD-104783,2023-08-13,Sharjah,Consumer,Office Supplies,Paper,3,0.1,108.74,39.15
ORD-103162,2023-08-13,Dubai,Consumer,Office Supplies,Pens,7,0.0,370.21,155.49
ORD-105732,2023-08-13,Abu Dhabi,Consumer,Technology,Phones,5,0.15,1865.68,130.6
ORD-102299,2023-08-13,Abu Dhabi,Corporate,Technology,Phones,7,0.1,3579.74,357.97
ORD-102234,2023-08-13,Dubai,Consumer,Furniture,Storage,7,0.15,3276.05,622.45
ORD-100193,2023-08-14,Sharjah,Consumer,Technology,Accessories,1,0.0,608.9,97.42
ORD-100269,2023-08-14,Sharjah,Consumer,Office Supplies,Storage,8,0.0,400.43,168.18
ORD-105238,2023-08-14,Abu Dhabi,Corporate,Furniture,Bookcases,1,0.3,256.05,25.61
ORD-101974,2023-08-14,Sharjah,Consumer,Technology,Laptops,8,0.1,5433.4,543.34
ORD-101586,2023-08-14,Dubai,Corporate,Office Supplies,Storage,5,0.0,235.41,98.87
ORD-101163,2023-08-14,Dubai,Corporate,Technology,Monitors,7,0.0,4133.9,661.42
ORD-102976,2023-08-14,Dubai,Corporate,Furniture,Tables,8,0.1,4831.54,1062.94
ORD-102796,2023-08-14,Dubai,Consumer,Office Supplies,Binders,5,0.2,132.79,39.84
ORD-102639,2023-08-14,Dubai,Corporate,Technology,Phones,3,0.1,1364.55,136.46
ORD-105872,2023-08-14,Dubai,Consumer,Furniture,Storage,8,0.0,3442.19,963.81
ORD-100879,2023-08-15,Abu Dhabi,SMB,Technology,Laptops,1,0.15,686.46,48.05
ORD-104804,2023-08-15,Dubai,Consumer,Furniture,Tables,1,0.15,75.02,14.25
ORD-102657,2023-08-15,Sharjah,Consumer,Furniture,Tables,2,0.15,913.22,173.51
ORD-101683,2023-08-15,Dubai,SMB,Furniture,Tables,2,0.0,336.03,94.09
ORD-103981,2023-08-15,Abu Dhabi,Corporate,Technology,Laptops,3,0.0,2081.63,333.06
ORD-101627,2023-08-15,Northern Emirates,Corporate,Office Supplies,Binders,7,0.0,360.07,151.23
ORD-105428,2023-08-15,Dubai,Corporate,Furniture,Bookcases,4,0.0,2315.22,648.26
ORD-101478,2023-08-15,Abu Dhabi,Consumer,Technology,Monitors,6,0.15,2932.63,205.28
ORD-103571,2023-08-16,Dubai,Consumer,Technology,Monitors,5,0.0,3128.2,500.51
ORD-103245,2023-08-16,Dubai,Consumer,Technology,Phones,8,0.0,5238.22,838.12
ORD-104177,2023-08-16,Dubai,Corporate,Technology,Accessories,4,0.1,722.85,72.29
ORD-100108,2023-08-16,Dubai,SMB,Office Supplies,Pens,2,0.1,54.03,19.45
ORD-105672,2023-08-16,Abu Dhabi,SMB,Office Supplies,Binders,3,0.2,147.06,44.12
ORD-104164,2023-08-16,Sharjah,SMB,Technology,Accessories,3,0.0,3650.49,584.08
ORD-103418,2023-08-16,Dubai,Consumer,Technology,Phones,6,0.15,5053.48,353.74
ORD-104070,2023-08-16,Abu Dhabi,Corporate,Technology,Phones,3,0.0,2764.69,442.35
ORD-105786,2023-08-16,Sharjah,SMB,Technology,Monitors,6,0.0,6794.29,1087.09
ORD-100835,2023-08-17,Sharjah,Consumer,Furniture,Storage,6,0.1,2909.5,640.09
ORD-102335,2023-08-17,Northern Emirates,Corporate,Furniture,Storage,6,0.0,2522.81,706.39
ORD-105693,2023-08-17,Dubai,Corporate,Office Supplies,Pens,6,0.15,204.64,67.53
ORD-102001,2023-08-17,Dubai,Corporate,Technology,Accessories,2,0.0,1444.56,231.13
ORD-105028,2023-08-17,Abu Dhabi,Corporate,Office Supplies,Pens,8,0.0,276.3,116.05
ORD-102547,2023-08-17,Abu Dhabi,Consumer,Technology,Monitors,4,0.0,1703.5,272.56
ORD-105697,2023-08-17,Dubai,Consumer,Furniture,Tables,1,0.15,495.44,94.13
ORD-100349,2023-08-18,Dubai,Corporate,Office Supplies,Binders,2,0.2,115.76,34.73
ORD-103171,2023-08-18,Dubai,SMB,Technology,Accessories,5,0.1,3354.15,335.42
ORD-102461,2023-08-18,Northern Emirates,SMB,Office Supplies,Pens,1,0.2,64.57,19.37
ORD-104674,2023-08-18,Dubai,Consumer,Furniture,Tables,1,0.1,528.17,116.2
ORD-102332,2023-08-18,Abu Dhabi,Consumer,Furniture,Tables,7,0.2,2491.58,398.65
ORD-104330,2023-08-18,Abu Dhabi,Consumer,Technology,Monitors,6,0.0,3244.87,519.18
ORD-103866,2023-08-18,Sharjah,Consumer,Technology,Laptops,1,0.2,684.68,27.39
ORD-105832,2023-08-18,Dubai,Consumer,Technology,Laptops,7,0.0,5143.78,823.0
ORD-103983,2023-08-18,Northern Emirates,Corporate,Technology,Accessories,6,0.1,2182.15,218.22
ORD-100227,2023-08-18,Dubai,Consumer,Furniture,Bookcases,3,0.0,1378.14,385.88
ORD-101417,2023-08-19,Dubai,Consumer,Office Supplies,Pens,1,0.0,32.94,13.83
ORD-103888,2023-08-19,Dubai,Consumer,Furniture,Chairs,8,0.0,4211.82,1179.31
ORD-104647,2023-08-19,Abu Dhabi,Consumer,Office Supplies,Pens,3,0.15,118.14,38.99
ORD-101231,2023-08-19,Dubai,Corporate,Furniture,Chairs,6,0.1,2212.09,486.66
ORD-100224,2023-08-19,Dubai,Consumer,Office Supplies,Paper,5,0.0,258.37,108.52
ORD-104761,2023-08-19,Abu Dhabi,SMB,Technology,Phones,2,0.0,1475.37,236.06
ORD-104156,2023-08-20,Abu Dhabi,Consumer,Office Supplies,Storage,1,0.1,38.8,13.97
ORD-103279,2023-08-20,Dubai,Corporate,Technology,Monitors,2,0.1,1684.77,168.48
ORD-105746,2023-08-20,Abu Dhabi,Corporate,Technology,Phones,4,0.1,1168.96,116.9
ORD-100790,2023-08-20,Dubai,Consumer,Office Supplies,Paper,7,0.3,298.2,71.57
ORD-102306,2023-08-20,Sharjah,Consumer,Office Supplies,Storage,7,0.3,448.19,107.57
ORD-101257,2023-08-20,Abu Dhabi,Consumer,Technology,Laptops,7,0.15,5664.88,396.54
ORD-100011,2023-08-20,Sharjah,Consumer,Technology,Monitors,8,0.2,6269.86,250.79
ORD-100837,2023-08-20,Abu Dhabi,Consumer,Technology,Monitors,8,0.1,10426.01,1042.6
ORD-105156,2023-08-21,Sharjah,Consumer,Technology,Laptops,5,0.2,3141.45,125.66
ORD-101982,2023-08-21,Northern Emirates,SMB,Technology,Laptops,7,0.0,6433.41,1029.35
ORD-100801,2023-08-21,Northern Emirates,Consumer,Technology,Phones,1,0.2,594.09,23.76
ORD-105478,2023-08-21,Abu Dhabi,Corporate,Office Supplies,Binders,4,0.0,253.05,106.28
ORD-100957,2023-08-21,Sharjah,Corporate,Furniture,Chairs,2,0.1,710.87,156.39
ORD-102273,2023-08-21,Dubai,Consumer,Technology,Phones,2,0.15,2030.53,142.14
ORD-100272,2023-08-21,Abu Dhabi,Corporate,Office Supplies,Pens,8,0.2,468.96,140.69
ORD-103390,2023-08-22,Abu Dhabi,Consumer,Furniture,Tables,1,0.15,309.33,58.77
ORD-100532,2023-08-22,Dubai,Corporate,Technology,Laptops,3,0.15,2704.93,189.35
ORD-101017,2023-08-22,Dubai,Corporate,Technology,Laptops,2,0.15,1206.41,84.45
ORD-105749,2023-08-22,Northern Emirates,SMB,Technology,Monitors,8,0.0,3161.95,505.91
ORD-105869,2023-08-22,Sharjah,Consumer,Office Supplies,Paper,7,0.1,295.75,106.47
ORD-101735,2023-08-22,Dubai,Consumer,Office Supplies,Storage,5,0.1,212.02,76.33
ORD-101806,2023-08-22,Abu Dhabi,Consumer,Furniture,Chairs,3,0.1,1711.08,376.44
ORD-103714,2023-08-22,Dubai,Consumer,Technology,Monitors,5,0.0,1494.46,239.11
ORD-101015,2023-08-22,Dubai,Consumer,Office Supplies,Binders,5,0.1,229.27,82.54
ORD-102608,2023-08-22,Sharjah,Consumer,Office Supplies,Paper,8,0.1,390.21,140.48
ORD-100614,2023-08-23,Dubai,Consumer,Office Supplies,Pens,1,0.0,41.4,17.39
ORD-102340,2023-08-23,Sharjah,Corporate,Technology,Phones,8,0.3,9884.09,-197.68
ORD-102015,2023-08-23,Sharjah,Corporate,Furniture,Chairs,7,0.1,2623.85,577.25
ORD-104421,2023-08-23,Dubai,Corporate,Furniture,Chairs,3,0.0,1523.2,426.5
ORD-103840,2023-08-23,Abu Dhabi,Consumer,Technology,Phones,6,0.1,5599.0,559.9
ORD-103388,2023-08-23,Dubai,Corporate,Office Supplies,Pens,3,0.3,135.01,32.4
ORD-102149,2023-08-24,Northern Emirates,SMB,Office Supplies,Pens,8,0.3,325.28,78.07
ORD-104248,2023-08-24,Abu Dhabi,Corporate,Technology,Laptops,1,0.0,711.28,113.8
ORD-100524,2023-08-24,Dubai,Corporate,Furniture,Tables,6,0.2,2578.84,412.61
ORD-103147,2023-08-24,Dubai,Consumer,Office Supplies,Binders,2,0.0,93.35,39.21
ORD-100053,2023-08-24,Sharjah,Corporate,Technology,Monitors,5,0.2,1321.53,52.86
ORD-102388,2023-08-25,Sharjah,Consumer,Office Supplies,Paper,8,0.1,449.96,161.99
ORD-101816,2023-08-25,Dubai,Corporate,Furniture,Chairs,6,0.2,1518.55,242.97
ORD-105440,2023-08-25,Sharjah,SMB,Office Supplies,Storage,2,0.1,82.95,29.86
ORD-105863,2023-08-25,Dubai,Consumer,Technology,Laptops,7,0.0,4062.41,649.99
ORD-103259,2023-08-25,Abu Dhabi,Corporate,Technology,Laptops,5,0.1,3640.36,364.04
ORD-101961,2023-08-25,Sharjah,Consumer,Technology,Laptops,6,0.0,2428.7,388.59
ORD-101249,2023-08-25,Northern Emirates,SMB,Furniture,Bookcases,4,0.15,1889.8,359.06
ORD-100727,2023-08-26,Dubai,Corporate,Technology,Phones,3,0.15,1144.44,80.11
ORD-105965,2023-08-26,Abu Dhabi,Consumer,Furniture,Bookcases,6,0.15,2804.51,532.86
ORD-105173,2023-08-26,Dubai,Corporate,Technology,Phones,7,0.15,4185.55,292.99
ORD-103773,2023-08-26,Abu Dhabi,SMB,Technology,Monitors,2,0.0,1647.38,263.58
ORD-100065,2023-08-26,Dubai,Consumer,Office Supplies,Paper,7,0.2,248.26,74.48
ORD-102093,2023-08-26,Dubai,Consumer,Technology,Phones,4,0.0,1758.98,281.44
ORD-100498,2023-08-26,Dubai,SMB,Furniture,Tables,6,0.2,1914.22,306.28
ORD-101978,2023-08-26,Abu Dhabi,SMB,Office Supplies,Pens,7,0.2,376.65,112.99
ORD-102312,2023-08-26,Sharjah,SMB,Furniture,Bookcases,6,0.0,1710.69,478.99
ORD-105452,2023-08-26,Dubai,Consumer,Furniture,Storage,6,0.0,3045.39,852.71
ORD-100981,2023-08-26,Dubai,Consumer,Furniture,Tables,2,0.1,801.01,176.22
ORD-104338,2023-08-26,Dubai,SMB,Technology,Monitors,5,0.3,2861.28,-57.23
ORD-104467,2023-08-27,Dubai,Consumer,Office Supplies,Storage,8,0.2,453.86,136.16
ORD-103673,2023-08-27,Dubai,SMB,Technology,Laptops,4,0.0,3322.74,531.64
ORD-104224,2023-08-27,Abu Dhabi,Consumer,Office Supplies,Paper,6,0.0,308.68,129.65
ORD-104522,2023-08-27,Dubai,Consumer,Office Supplies,Paper,3,0.3,98.33,23.6
ORD-102817,2023-08-27,Dubai,SMB,Office Supplies,Binders,7,0.0,427.54,179.57
ORD-101275,2023-08-27,Dubai,Corporate,Technology,Accessories,5,0.2,3685.64,147.43
ORD-101796,2023-08-27,Dubai,Consumer,Technology,Phones,6,0.0,5723.51,915.76
ORD-104945,2023-08-27,Dubai,Corporate,Technology,Phones,1,0.1,615.07,61.51
ORD-104019,2023-08-27,Sharjah,Corporate,Furniture,Tables,2,0.0,585.77,164.02
ORD-105302,2023-08-28,Dubai,Corporate,Office Supplies,Pens,4,0.0,148.49,62.37
ORD-100311,2023-08-28,Northern Emirates,Consumer,Technology,Monitors,5,0.0,1989.95,318.39
ORD-103838,2023-08-28,Dubai,Consumer,Technology,Accessories,7,0.3,5448.58,-108.97
ORD-104402,2023-08-28,Sharjah,Corporate,Office Supplies,Storage,8,0.1,244.39,87.98
ORD-102603,2023-08-28,Dubai,SMB,Office Supplies,Paper,8,0.0,545.6,229.15
ORD-104300,2023-08-28,Sharjah,Consumer,Office Supplies,Binders,7,0.15,239.46,79.02
ORD-101232,2023-08-28,Dubai,Consumer,Office Supplies,Pens,3,0.2,106.41,31.92
ORD-100781,2023-08-28,Dubai,Corporate,Technology,Accessories,2,0.2,825.92,33.04
ORD-102612,2023-08-28,Dubai,Corporate,Furniture,Chairs,2,0.0,669.98,187.59
ORD-104586,2023-08-28,Northern Emirates,Consumer,Technology,Phones,7,0.1,4062.53,406.25
ORD-103106,2023-08-28,Dubai,Consumer,Office Supplies,Pens,6,0.0,218.27,91.67
ORD-102506,2023-08-28,Abu Dhabi,Corporate,Technology,Laptops,6,0.0,3931.81,629.09
ORD-103374,2023-08-28,Northern Emirates,Consumer,Furniture,Bookcases,4,0.0,1954.34,547.22
ORD-101765,2023-08-28,Dubai,Corporate,Furniture,Chairs,8,0.3,2849.45,284.95
ORD-105516,2023-08-29,Dubai,Corporate,Office Supplies,Binders,2,0.2,91.93,27.58
ORD-103916,2023-08-29,Northern Emirates,SMB,Technology,Monitors,3,0.2,2787.49,111.5
ORD-100367,2023-08-29,Northern Emirates,Corporate,Furniture,Tables,1,0.0,428.87,120.08
ORD-104654,2023-08-29,Northern Emirates,Corporate,Technology,Phones,4,0.0,2972.62,475.62
ORD-101919,2023-08-29,Abu Dhabi,Consumer,Office Supplies,Storage,5,0.0,235.51,98.91
ORD-105747,2023-08-29,Dubai,Consumer,Technology,Monitors,3,0.0,1107.89,177.26
ORD-100194,2023-08-29,Abu Dhabi,Corporate,Office Supplies,Paper,4,0.0,192.41,80.81
ORD-100395,2023-08-29,Dubai,Corporate,Furniture,Chairs,6,0.0,1550.06,434.02
ORD-102793,2023-08-30,Abu Dhabi,Consumer,Furniture,Tables,4,0.0,2326.87,651.52
ORD-105432,2023-08-30,Sharjah,Corporate,Office Supplies,Storage,2,0.15,135.05,44.57
ORD-103813,2023-08-30,Dubai,SMB,Furniture,Storage,8,0.0,2930.13,820.44
ORD-105891,2023-08-30,Abu Dhabi,Consumer,Furniture,Bookcases,4,0.1,1533.74,337.42
ORD-103663,2023-08-30,Abu Dhabi,Consumer,Furniture,Storage,1,0.1,367.81,80.92
ORD-101074,2023-08-30,Northern Emirates,Consumer,Office Supplies,Binders,6,0.1,341.69,123.01
