customer_id,tenure_months,monthly_charges,contract,support_calls,payment_method,churned
C12767,35,37.66,Month-to-month,2,Manual,0
C12768,27,144.43,Month-to-month,1,Auto-pay,0
C12769,56,131.44,Month-to-month,1,Manual,0
C12770,62,23.22,Two year,1,Auto-pay,0
C12771,61,39.19,One year,1,Manual,0
C12772,37,62.88,Month-to-month,2,Auto-pay,0
C12773,67,46.4,Month-to-month,1,Auto-pay,0
C12774,33,92.46,Month-to-month,2,Auto-pay,0
C12775,33,94.05,Month-to-month,1,Auto-pay,0
C12776,21,79.25,Month-to-month,1,Manual,0
C12777,58,86.22,Month-to-month,2,Manual,0
C12778,49,70.98,Two year,5,Auto-pay,0
C12779,42,86.9,Month-to-month,1,Manual,0
C12780,11,132.38,Two year,0,Manual,0
C12781,26,20.0,Two year,0,Auto-pay,0
C12782,28,75.54,Month-to-month,2,Auto-pay,0
C12783,41,88.94,Month-to-month,0,Auto-pay,0
C12784,54,72.04,One year,0,Auto-pay,0
C12785,13,84.39,Two year,1,Auto-pay,0
C12786,48,110.96,One year,2,Auto-pay,0
C12787,41,59.51,Month-to-month,1,Manual,0
C12788,10,141.27,Two year,1,Manual,0
C12789,16,30.45,One year,1,Auto-pay,0
C12790,26,93.62,Month-to-month,0,Auto-pay,0
C12791,40,74.59,Month-to-month,2,Manual,1
C12792,28,82.8,Month-to-month,2,Auto-pay,0
C12793,53,97.84,One year,1,Auto-pay,0
C12794,17,56.46,Month-to-month,3,Auto-pay,1
C12795,31,108.07,Two year,2,Manual,0
C12796,15,134.25,Month-to-month,2,Auto-pay,1
C12797,17,66.3,Month-to-month,0,Manual,0
C12798,37,59.47,Month-to-month,0,Auto-pay,1
C12799,15,112.96,Month-to-month,3,Auto-pay,1
C12800,24,104.47,One year,1,Manual,0
C12801,47,28.03,Month-to-month,2,Auto-pay,0
C12802,44,91.58,Month-to-month,1,Manual,0
C12803,52,98.26,Month-to-month,1,Auto-pay,0
C12804,46,73.36,Month-to-month,2,Manual,0
C12805,67,120.02,Month-to-month,4,Manual,0
C12806,68,26.88,Month-to-month,0,Auto-pay,0
C12807,30,20.0,One year,0,Auto-pay,0
C12808,42,106.95,Two year,3,Auto-pay,0
C12809,7,50.61,Month-to-month,1,Manual,1
C12810,59,73.96,Month-to-month,0,Manual,0
C12811,42,41.01,Month-to-month,1,Manual,0
C12812,65,100.57,Month-to-month,1,Manual,0
C12813,9,85.22,Month-to-month,2,Manual,1
C12814,31,71.02,One year,4,Auto-pay,0
C12815,37,37.96,Month-to-month,3,Auto-pay,0
C12816,13,70.19,Month-to-month,2,Auto-pay,0
C12817,21,85.01,Month-to-month,2,Auto-pay,0
C12818,20,59.05,Two year,1,Auto-pay,0
C12819,47,60.07,One year,0,Manual,0
C12820,49,75.31,Two year,3,Manual,0
C12821,46,95.21,Month-to-month,1,Manual,0
C12822,23,87.72,Two year,1,Manual,0
C12823,10,110.28,Two year,0,Auto-pay,0
C12824,10,72.31,Two year,1,Auto-pay,0
C12825,57,105.39,Month-to-month,0,Manual,0
C12826,10,40.02,Month-to-month,1,Auto-pay,0
C12827,61,86.95,Two year,0,Auto-pay,0
C12828,24,85.35,Month-to-month,2,Auto-pay,0
C12829,44,145.73,One year,5,Auto-pay,0
C12830,11,54.9,Month-to-month,1,Auto-pay,0
C12831,59,38.97,Month-to-month,0,Manual,0
C12832,66,51.89,Month-to-month,2,Auto-pay,0
C12833,68,56.04,One year,0,Auto-pay,0
C12834,1,87.3,Month-to-month,0,Auto-pay,1
C12835,65,37.18,Month-to-month,3,Auto-pay,1
C12836,17,85.36,Two year,0,Manual,0
C12837,42,76.03,Two year,1,Manual,0
C12838,66,102.43,Two year,0,Auto-pay,1
C12839,46,93.58,Month-to-month,1,Auto-pay,0
C12840,58,99.85,One year,3,Auto-pay,0
C12841,17,89.73,Month-to-month,1,Manual,1
C12842,66,110.03,Two year,1,Manual,0
C12843,46,30.28,One year,4,Manual,0
C12844,63,31.33,Two year,4,Auto-pay,0
C12845,1,74.38,Month-to-month,2,Auto-pay,1
C12846,30,77.53,Two year,1,Auto-pay,0
C12847,58,44.28,Month-to-month,0,Manual,0
C12848,7,91.81,Month-to-month,3,Manual,1
C12849,16,35.87,Two year,0,Manual,0
C12850,60,66.96,Month-to-month,1,Auto-pay,0
C12851,68,74.46,Month-to-month,1,Manual,0
C12852,27,92.16,Month-to-month,0,Manual,1
C12853,12,59.88,Month-to-month,2,Auto-pay,0
C12854,9,111.47,One year,3,Manual,0
C12855,59,125.41,Two year,1,Auto-pay,0
C12856,55,121.14,One year,1,Auto-pay,0
C12857,48,129.23,One year,0,Auto-pay,0
C12858,2,106.98,Month-to-month,4,Auto-pay,1
C12859,26,93.46,Month-to-month,2,Auto-pay,0
C12860,16,52.52,Month-to-month,2,Manual,1
C12861,40,58.08,Two year,0,Auto-pay,0
C12862,47,103.46,Month-to-month,2,Manual,0
C12863,62,21.57,Month-to-month,1,Auto-pay,0
C12864,18,114.71,Two year,0,Auto-pay,0
C12865,41,56.81,Two year,1,Manual,0
C12866,5,58.98,One year,1,Manual,0
C12867,13,98.28,One year,2,Auto-pay,0
C12868,49,83.41,Month-to-month,2,Auto-pay,0
C12869,40,62.41,One year,1,Auto-pay,0
C12870,22,47.68,One year,1,Auto-pay,0
C12871,34,29.96,Month-to-month,1,Auto-pay,0
C12872,66,20.0,Month-to-month,1,Auto-pay,0
C12873,23,118.89,Month-to-month,5,Auto-pay,0
C12874,5,68.5,One year,0,Auto-pay,0
C12875,8,48.34,Month-to-month,3,Auto-pay,1
C12876,25,97.55,One year,2,Auto-pay,1
C12877,39,51.62,Month-to-month,2,Auto-pay,0
C12878,64,52.21,One year,2,Auto-pay,0
C12879,40,110.69,Two year,2,Auto-pay,0
C12880,6,97.25,One year,1,Manual,0
C12881,14,80.49,Month-to-month,1,Auto-pay,1
C12882,63,58.37,Two year,1,Manual,0
C12883,10,82.01,One year,5,Manual,0
C12884,60,92.41,One year,3,Manual,0
C12885,56,82.74,Month-to-month,2,Auto-pay,0
C12886,10,111.43,Month-to-month,1,Manual,1
C12887,40,44.96,Two year,1,Manual,0
C12888,40,67.26,Two year,4,Auto-pay,0
C12889,8,91.71,Month-to-month,2,Manual,1
C12890,9,57.82,Two year,0,Manual,0
C12891,14,103.59,One year,3,Manual,1
C12892,66,115.28,Month-to-month,2,Manual,0
C12893,5,76.78,Month-to-month,1,Manual,0
C12894,71,86.48,One year,0,Auto-pay,0
C12895,43,68.74,Month-to-month,0,Manual,0
C12896,25,66.22,One year,2,Manual,0
C12897,22,113.5,Two year,1,Auto-pay,0
C12898,69,49.91,Month-to-month,3,Auto-pay,0
C12899,31,99.8,Two year,2,Auto-pay,0
C12900,20,60.21,One year,1,Manual,0
C12901,66,49.63,One year,1,Manual,0
C12902,43,105.24,Month-to-month,1,Auto-pay,1
C12903,54,95.89,One year,1,Auto-pay,0
C12904,18,55.4,Two year,1,Manual,0
C12905,70,69.95,Month-to-month,3,Auto-pay,0
C12906,2,71.26,Month-to-month,3,Manual,0
C12907,68,82.05,One year,2,Auto-pay,0
C12908,25,60.32,Two year,3,Manual,0
C12909,1,127.1,Month-to-month,3,Manual,1
C12910,32,41.74,Month-to-month,2,Manual,0
C12911,30,29.52,Two year,0,Auto-pay,0
C12912,14,71.49,Month-to-month,2,Auto-pay,1
C12913,61,20.0,Month-to-month,2,Manual,0
C12914,37,51.7,Month-to-month,0,Manual,0
C12915,2,56.01,Month-to-month,1,Auto-pay,0
C12916,67,75.45,Month-to-month,2,Auto-pay,0
C12917,34,69.08,Month-to-month,4,Manual,0
C12918,58,82.08,One year,0,Auto-pay,0
C12919,8,51.6,Month-to-month,2,Auto-pay,0
C12920,30,63.65,Month-to-month,2,Auto-pay,0
C12921,50,92.36,Month-to-month,0,Manual,0
C12922,30,20.0,Month-to-month,2,Auto-pay,0
C12923,2,87.62,Two year,0,Auto-pay,0
C12924,62,20.0,Month-to-month,0,Manual,0
C12925,44,75.32,Month-to-month,0,Auto-pay,0
C12926,41,90.6,Month-to-month,3,Manual,1
C12927,13,84.23,Month-to-month,2,Auto-pay,0
C12928,30,56.39,One year,1,Auto-pay,0
C12929,62,82.71,Month-to-month,2,Auto-pay,0
C12930,20,46.73,One year,1,Manual,0
C12931,12,116.46,Month-to-month,3,Manual,1
C12932,67,99.94,One year,2,Manual,0
C12933,26,46.53,Two year,3,Auto-pay,0
C12934,35,116.31,Two year,2,Auto-pay,0
C12935,2,80.84,Two year,1,Auto-pay,1
C12936,24,41.11,One year,1,Auto-pay,0
C12937,66,110.03,Month-to-month,2,Auto-pay,0
C12938,64,124.31,Month-to-month,5,Manual,1
C12939,71,67.33,Month-to-month,2,Manual,0
C12940,49,85.98,Two year,1,Auto-pay,0
C12941,54,74.61,One year,6,Auto-pay,0
C12942,63,92.38,Month-to-month,0,Auto-pay,0
C12943,6,98.84,Month-to-month,2,Auto-pay,0
C12944,22,104.58,Month-to-month,2,Auto-pay,1
C12945,7,20.0,Two year,1,Auto-pay,0
C12946,70,59.45,Month-to-month,2,Manual,0
C12947,43,103.96,Two year,4,Auto-pay,0
C12948,62,54.05,One year,1,Auto-pay,0
C12949,43,85.42,Two year,1,Auto-pay,0
C12950,46,47.51,One year,1,Auto-pay,0
C12951,49,95.34,Month-to-month,2,Auto-pay,0
C12952,70,76.12,Month-to-month,2,Auto-pay,0
C12953,62,93.12,Two year,2,Auto-pay,0
C12954,32,86.85,One year,0,Manual,0
C12955,45,32.84,One year,2,Manual,0
C12956,36,137.85,Month-to-month,0,Auto-pay,0
C12957,13,35.76,Month-to-month,4,Manual,1
C12958,43,149.56,One year,0,Auto-pay,0
C12959,27,20.0,Two year,2,Auto-pay,0
C12960,56,77.04,Month-to-month,2,Auto-pay,1
C12961,63,32.77,Month-to-month,2,Auto-pay,0
C12962,50,123.47,Month-to-month,2,Manual,0
C12963,13,44.57,Two year,2,Manual,0
C12964,66,42.15,One year,0,Auto-pay,0
C12965,24,76.02,One year,1,Manual,0
C12966,34,117.91,Month-to-month,0,Auto-pay,0
C12967,45,111.99,Month-to-month,0,Auto-pay,0
C12968,41,68.32,Month-to-month,2,Auto-pay,0
C12969,55,65.39,One year,0,Manual,0
C12970,30,90.65,Month-to-month,1,Auto-pay,1
C12971,47,73.25,Two year,2,Manual,0
C12972,57,77.42,One year,3,Auto-pay,0
C12973,37,70.75,Month-to-month,1,Manual,0
C12974,51,93.31,Month-to-month,3,Auto-pay,1
C12975,61,88.53,Month-to-month,1,Manual,1
C12976,68,120.64,Month-to-month,2,Auto-pay,1
C12977,38,55.89,Two year,2,Auto-pay,0
C12978,69,55.62,Two year,2,Auto-pay,0
C12979,33,72.22,Month-to-month,1,Auto-pay,0
C12980,40,68.93,Month-to-month,1,Manual,1
C12981,11,100.89,Month-to-month,1,Manual,1
C12982,3,43.35,Month-to-month,1,Auto-pay,0
C12983,32,113.1,Month-to-month,0,Auto-pay,1
C12984,42,66.47,Month-to-month,3,Auto-pay,1
C12985,35,110.44,Month-to-month,3,Manual,0
C12986,47,150.94,Month-to-month,1,Auto-pay,0
C12987,21,105.79,Month-to-month,1,Auto-pay,1
C12988,5,93.75,Month-to-month,0,Auto-pay,1
C12989,51,108.47,One year,1,Auto-pay,0
C12990,13,66.17,Month-to-month,2,Auto-pay,1
C12991,23,82.89,Month-to-month,1,Manual,1
C12992,62,54.83,One year,1,Auto-pay,0
C12993,1,56.74,One year,0,Manual,0
C12994,31,84.25,Two year,2,Manual,0
C12995,46,77.87,Month-to-month,3,Auto-pay,0
C12996,66,87.94,Month-to-month,3,Auto-pay,0
C12997,25,79.03,Month-to-month,0,Auto-pay,0
C12998,23,66.53,Month-to-month,2,Auto-pay,1
C12999,15,102.71,Month-to-month,0,Manual,1
C13000,70,56.48,Month-to-month,1,Auto-pay,0
C13001,16,82.53,One year,1,Auto-pay,0
C13002,48,109.43,Month-to-month,0,Manual,0
C13003,62,96.28,Month-to-month,1,Auto-pay,0
C13004,54,74.13,Month-to-month,1,Auto-pay,0
C13005,37,21.12,One year,1,Auto-pay,0
C13006,43,64.8,Month-to-month,1,Manual,0
C13007,25,138.73,Month-to-month,1,Auto-pay,1
C13008,39,67.56,Two year,3,Manual,0
C13009,54,74.85,Month-to-month,1,Auto-pay,0
C13010,52,80.09,One year,0,Auto-pay,0
C13011,12,87.82,One year,3,Auto-pay,1
C13012,15,55.34,Month-to-month,0,Auto-pay,0
C13013,52,97.74,Two year,1,Auto-pay,0
C13014,35,87.26,One year,0,Manual,0
C13015,32,23.33,One year,1,Manual,0
C13016,68,20.0,Month-to-month,3,Manual,0
C13017,12,58.89,Month-to-month,2,Manual,1
C13018,64,38.67,Month-to-month,5,Manual,1
C13019,39,84.28,Month-to-month,0,Manual,0
C13020,67,63.77,Month-to-month,3,Manual,0
C13021,36,89.1,Month-to-month,0,Auto-pay,0
C13022,57,89.5,Month-to-month,2,Auto-pay,0
C13023,17,44.83,Two year,1,Auto-pay,0
C13024,56,64.07,Two year,2,Manual,0
C13025,15,58.4,Month-to-month,0,Auto-pay,1
C13026,66,102.99,Month-to-month,2,Auto-pay,0
C13027,42,69.73,Month-to-month,0,Auto-pay,0
C13028,55,112.53,Month-to-month,2,Auto-pay,0
C13029,65,114.2,Month-to-month,7,Manual,0
C13030,7,70.93,One year,3,Manual,0
C13031,24,57.23,Month-to-month,3,Auto-pay,1
C13032,41,48.73,One year,2,Manual,0
C13033,2,96.3,Two year,2,Auto-pay,0
C13034,3,71.99,Month-to-month,2,Auto-pay,1
C13035,47,53.13,Month-to-month,3,Auto-pay,0
C13036,13,101.91,Month-to-month,1,Auto-pay,0
C13037,36,102.46,One year,1,Auto-pay,0
C13038,49,46.55,Month-to-month,2,Manual,0
C13039,56,85.85,Month-to-month,3,Auto-pay,0
C13040,66,92.66,Month-to-month,1,Manual,0
C13041,2,126.05,Two year,0,Manual,1
C13042,2,70.05,Month-to-month,0,Auto-pay,1
C13043,4,75.01,Month-to-month,1,Auto-pay,1
C13044,54,94.83,Month-to-month,3,Auto-pay,0
C13045,6,113.07,Month-to-month,4,Manual,1
C13046,33,87.02,One year,0,Auto-pay,0
C13047,2,81.76,Two year,1,Manual,0
C13048,59,58.16,One year,0,Manual,0
C13049,58,65.29,One year,1,Manual,0
C13050,45,70.53,One year,1,Manual,0
C13051,70,96.04,Month-to-month,1,Manual,0
C13052,42,88.46,Two year,0,Auto-pay,0
C13053,49,54.32,Two year,1,Auto-pay,0
C13054,31,100.49,Month-to-month,0,Auto-pay,0
C13055,70,69.93,Month-to-month,2,Manual,0
C13056,25,70.35,One year,1,Auto-pay,0
C13057,18,98.04,Two year,2,Auto-pay,0
C13058,36,101.78,One year,0,Auto-pay,0
C13059,13,85.38,Month-to-month,1,Auto-pay,0
C13060,48,131.15,Month-to-month,2,Auto-pay,0
C13061,42,20.0,Month-to-month,0,Manual,0
C13062,27,103.97,Two year,4,Manual,1
C13063,2,45.02,One year,2,Auto-pay,0
C13064,35,74.49,Two year,2,Auto-pay,0
C13065,38,75.74,Month-to-month,1,Auto-pay,0
C13066,43,73.51,Month-to-month,2,Auto-pay,0
C13067,4,47.92,One year,1,Manual,0
C13068,1,34.52,Month-to-month,1,Auto-pay,0
C13069,56,20.0,Month-to-month,1,Auto-pay,0
C13070,16,69.02,Two year,1,Auto-pay,0
C13071,64,79.31,One year,1,Manual,0
C13072,14,93.09,Month-to-month,0,Manual,1
C13073,26,110.1,Month-to-month,1,Auto-pay,1
C13074,63,100.47,Month-to-month,1,Auto-pay,0
C13075,9,104.9,Two year,2,Manual,1
C13076,64,45.24,Month-to-month,0,Auto-pay,0
C13077,2,108.39,Month-to-month,0,Auto-pay,1
C13078,13,86.49,One year,0,Auto-pay,0
C13079,22,36.28,Month-to-month,0,Auto-pay,1
C13080,50,107.38,Two year,0,Auto-pay,0
C13081,42,48.8,Month-to-month,1,Auto-pay,0
C13082,30,44.18,Month-to-month,3,Auto-pay,1
C13083,40,121.54,One year,4,Manual,0
C13084,39,82.44,Month-to-month,3,Manual,0
C13085,57,43.97,Two year,1,Manual,0
C13086,30,59.12,Month-to-month,2,Manual,1
C13087,66,106.99,One year,0,Auto-pay,0
C13088,34,39.23,Month-to-month,1,Auto-pay,0
C13089,60,71.0,Month-to-month,1,Auto-pay,0
C13090,49,70.98,Month-to-month,2,Manual,0
C13091,29,156.92,Month-to-month,0,Auto-pay,1
C13092,21,31.51,Two year,1,Manual,1
C13093,36,32.75,One year,1,Auto-pay,0
C13094,2,58.23,One year,0,Manual,0
C13095,24,56.04,Two year,2,Auto-pay,0
C13096,36,76.29,Month-to-month,1,Manual,0
C13097,27,61.09,Month-to-month,3,Manual,1
C13098,7,100.64,One year,2,Auto-pay,0
C13099,43,77.87,Month-to-month,0,Auto-pay,0
C13100,68,46.27,One year,0,Manual,0
C13101,31,68.11,Month-to-month,1,Auto-pay,0
C13102,25,67.14,Month-to-month,2,Auto-pay,1
C13103,50,109.57,One year,2,Manual,0
C13104,2,101.23,Month-to-month,2,Auto-pay,1
C13105,64,96.69,Month-to-month,2,Manual,0
C13106,35,53.47,Two year,4,Manual,0
C13107,54,84.68,Month-to-month,2,Auto-pay,0
C13108,23,40.75,Month-to-month,1,Auto-pay,0
C13109,15,94.87,One year,0,Auto-pay,0
C13110,49,111.79,Month-to-month,0,Auto-pay,0
C13111,21,20.0,Month-to-month,1,Auto-pay,1
C13112,51,72.78,One year,1,Manual,0
C13113,50,72.75,One year,4,Manual,0
C13114,50,102.66,Month-to-month,1,Auto-pay,0
C13115,56,57.76,Two year,3,Auto-pay,0
C13116,28,57.34,Month-to-month,2,Auto-pay,0
C13117,70,80.36,Month-to-month,1,Manual,0
C13118,61,93.81,Month-to-month,0,Auto-pay,0
C13119,34,81.76,Two year,1,Auto-pay,0
C13120,4,102.03,Month-to-month,2,Auto-pay,0
C13121,3,96.26,One year,3,Auto-pay,1
C13122,34,60.09,Month-to-month,4,Manual,0
C13123,3,76.32,Two year,0,Manual,1
C13124,68,92.11,Two year,0,Auto-pay,0
C13125,30,51.87,Month-to-month,3,Auto-pay,1
C13126,30,55.26,Month-to-month,2,Auto-pay,0
C13127,38,31.88,Month-to-month,1,Auto-pay,1
C13128,70,111.07,Two year,2,Manual,0
C13129,43,140.71,One year,3,Auto-pay,0
C13130,51,55.38,Two year,1,Manual,0
C13131,40,92.97,Month-to-month,1,Auto-pay,0
C13132,30,113.18,Two year,0,Auto-pay,0
C13133,7,40.7,Two year,3,Auto-pay,1
C13134,49,86.18,Month-to-month,3,Manual,1
C13135,36,115.58,Month-to-month,0,Auto-pay,0
C13136,68,67.9,Month-to-month,3,Auto-pay,0
C13137,10,73.47,Month-to-month,1,Manual,1
C13138,61,117.35,One year,0,Auto-pay,0
C13139,48,63.24,Two year,1,Auto-pay,0
C13140,14,58.75,One year,3,Manual,0
C13141,37,70.46,Month-to-month,2,Auto-pay,0
C13142,58,130.68,Two year,1,Auto-pay,0
C13143,51,100.04,Two year,0,Auto-pay,0
C13144,17,92.32,Month-to-month,2,Auto-pay,1
C13145,50,92.0,Two year,3,Auto-pay,0
C13146,8,42.77,Month-to-month,4,Manual,1
C13147,10,93.21,Month-to-month,3,Auto-pay,1
C13148,29,63.72,One year,1,Manual,0
C13149,5,70.8,Month-to-month,1,Auto-pay,1
C13150,43,69.26,One year,0,Auto-pay,0
C13151,14,105.03,Month-to-month,0,Auto-pay,1
C13152,23,131.73,Month-to-month,2,Manual,1
C13153,43,49.49,One year,1,Manual,0
C13154,61,109.08,Month-to-month,4,Auto-pay,0
C13155,10,72.58,Month-to-month,2,Manual,1
C13156,24,100.85,Month-to-month,1,Auto-pay,0
C13157,31,87.12,Month-to-month,1,Manual,1
C13158,9,59.71,Month-to-month,5,Auto-pay,1
C13159,15,59.26,One year,3,Auto-pay,0
C13160,36,71.79,Month-to-month,1,Auto-pay,0
C13161,28,89.01,One year,0,Auto-pay,0
C13162,45,93.16,Two year,2,Auto-pay,0
C13163,62,167.4,Month-to-month,0,Manual,0
C13164,20,94.7,Month-to-month,1,Auto-pay,0
C13165,13,39.46,Month-to-month,2,Auto-pay,0
C13166,64,116.16,One year,1,Auto-pay,0
C13167,25,96.33,Month-to-month,0,Auto-pay,0
C13168,5,73.58,Month-to-month,2,Manual,1
C13169,66,45.23,Two year,2,Auto-pay,0
C13170,43,70.12,Month-to-month,0,Manual,1
C13171,70,113.62,Month-to-month,2,Auto-pay,0
C13172,60,93.46,One year,0,Auto-pay,0
C13173,45,119.22,Month-to-month,1,Manual,0
C13174,58,117.63,Two year,0,Auto-pay,0
C13175,10,84.68,Two year,0,Manual,1
C13176,47,20.0,Month-to-month,3,Manual,0
C13177,12,51.42,Two year,0,Auto-pay,0
C13178,3,32.24,One year,1,Auto-pay,0
C13179,59,121.01,Month-to-month,4,Auto-pay,0
C13180,6,93.91,Two year,0,Manual,0
C13181,2,71.97,Month-to-month,2,Auto-pay,0
C13182,35,62.81,Month-to-month,1,Auto-pay,1
C13183,27,110.95,One year,1,Manual,0
C13184,68,51.46,Month-to-month,1,Manual,0
C13185,49,39.69,Two year,0,Auto-pay,0
C13186,6,37.11,Month-to-month,4,Manual,1
C13187,11,81.62,One year,0,Auto-pay,0
C13188,61,53.92,One year,2,Auto-pay,0
C13189,57,108.28,Two year,0,Auto-pay,0
C13190,58,77.84,Month-to-month,2,Auto-pay,0
C13191,20,36.09,Month-to-month,0,Manual,1
C13192,68,70.59,Two year,1,Manual,0
C13193,35,48.39,Month-to-month,1,Auto-pay,0
C13194,11,73.75,One year,1,Manual,0
C13195,63,110.12,Month-to-month,0,Auto-pay,0
C13196,8,72.69,One year,3,Auto-pay,0
C13197,9,57.22,Month-to-month,2,Manual,0
C13198,27,90.49,One year,2,Auto-pay,0
C13199,59,64.31,One year,0,Auto-pay,0
C13200,37,93.12,One year,1,Auto-pay,0
C13201,11,86.88,Month-to-month,3,Auto-pay,0
C13202,61,45.41,Month-to-month,2,Auto-pay,0
C13203,37,37.61,Month-to-month,0,Auto-pay,0
C13204,66,65.86,Month-to-month,3,Manual,0
C13205,44,89.25,Month-to-month,1,Manual,0
C13206,23,128.81,Month-to-month,0,Manual,1
C13207,9,42.89,Two year,4,Auto-pay,0
C13208,59,46.52,One year,1,Auto-pay,0
C13209,8,105.91,Month-to-month,1,Auto-pay,1
C13210,60,82.28,Two year,2,Manual,0
C13211,54,71.06,Month-to-month,1,Manual,0
C13212,30,96.57,Month-to-month,0,Auto-pay,0
C13213,41,113.63,Month-to-month,1,Manual,1
C13214,33,107.51,One year,3,Auto-pay,1
C13215,3,55.3,Month-to-month,1,Auto-pay,1
C13216,63,89.54,Month-to-month,0,Manual,0
C13217,54,110.29,Month-to-month,0,Auto-pay,0
C13218,63,67.69,Two year,3,Manual,0
C13219,42,87.59,Two year,0,Auto-pay,1
C13220,69,58.79,One year,4,Auto-pay,0
C13221,5,47.8,Two year,1,Auto-pay,0
C13222,44,88.84,Month-to-month,0,Manual,0
C13223,65,104.13,One year,0,Manual,0
C13224,35,99.36,Two year,1,Auto-pay,1
C13225,34,36.37,Month-to-month,3,Auto-pay,0
C13226,59,115.91,Month-to-month,1,Auto-pay,0
C13227,26,94.01,Month-to-month,2,Auto-pay,0
C13228,6,110.43,Two year,1,Auto-pay,0
C13229,20,48.78,Month-to-month,2,Manual,0
C13230,62,101.97,Month-to-month,1,Auto-pay,0
C13231,22,95.96,One year,0,Auto-pay,0
C13232,16,38.86,Month-to-month,1,Auto-pay,0
C13233,31,90.08,One year,1,Manual,0
C13234,34,45.96,Two year,1,Auto-pay,0
C13235,68,77.38,Two year,1,Auto-pay,0
C13236,49,146.47,Month-to-month,1,Auto-pay,0
C13237,56,85.63,Month-to-month,5,Auto-pay,0
C13238,2,73.53,Two year,1,Auto-pay,0
C13239,61,32.42,Month-to-month,3,Manual,0
C13240,28,85.66,One year,0,Auto-pay,0
C13241,7,72.42,Month-to-month,3,Auto-pay,0
C13242,21,20.0,Two year,1,Manual,1
C13243,47,44.25,Month-to-month,1,Auto-pay,0
C13244,5,103.69,Two year,0,Manual,0
C13245,54,115.73,Month-to-month,1,Auto-pay,1
C13246,12,79.2,Month-to-month,0,Auto-pay,0
C13247,60,107.33,Month-to-month,2,Auto-pay,0
C13248,12,78.02,Month-to-month,1,Manual,1
C13249,63,54.33,Month-to-month,1,Auto-pay,0
C13250,54,143.05,Month-to-month,0,Manual,0
C13251,14,34.66,Two year,1,Manual,0
C13252,29,89.72,One year,1,Manual,0
C13253,7,57.5,One year,0,Auto-pay,1
C13254,4,70.77,Month-to-month,2,Auto-pay,0
C13255,26,124.69,Month-to-month,1,Auto-pay,0
C13256,16,78.37,Month-to-month,4,Auto-pay,1
C13257,55,67.32,Month-to-month,1,Auto-pay,0
C13258,52,60.64,Two year,1,Auto-pay,0
C13259,22,93.89,Month-to-month,0,Manual,0
C13260,16,48.62,Month-to-month,1,Auto-pay,0
C13261,63,79.86,Two year,1,Manual,0
C13262,32,72.99,One year,0,Manual,0
C13263,47,53.54,Month-to-month,1,Auto-pay,0
C13264,47,34.06,Month-to-month,1,Manual,0
C13265,49,78.04,Month-to-month,0,Auto-pay,0
C13266,69,65.85,Month-to-month,0,Manual,0
C13267,51,83.73,Two year,1,Auto-pay,0
C13268,5,20.0,One year,3,Auto-pay,0
C13269,29,63.24,One year,1,Manual,0
C13270,16,102.6,Month-to-month,2,Auto-pay,0
C13271,18,27.54,One year,1,Auto-pay,1
C13272,16,133.25,Month-to-month,1,Manual,1
C13273,61,87.89,One year,0,Auto-pay,0
C13274,63,72.74,One year,0,Auto-pay,0
C13275,15,80.21,Month-to-month,0,Manual,0
C13276,40,51.39,Month-to-month,1,Auto-pay,0
C13277,33,119.54,Two year,0,Auto-pay,1
C13278,54,82.32,One year,1,Auto-pay,0
C13279,62,78.94,One year,1,Manual,0
C13280,33,107.04,Two year,4,Auto-pay,0
C13281,30,88.58,Month-to-month,5,Manual,0
C13282,34,56.57,Month-to-month,2,Auto-pay,0
C13283,36,75.95,Month-to-month,3,Auto-pay,0
C13284,70,93.98,Month-to-month,1,Manual,0
C13285,10,78.71,One year,4,Auto-pay,1
C13286,12,36.53,Month-to-month,1,Auto-pay,1
C13287,28,118.94,Month-to-month,2,Manual,1
C13288,29,81.74,Month-to-month,3,Auto-pay,1
C13289,35,65.06,Month-to-month,0,Auto-pay,0
C13290,71,96.43,Two year,1,Auto-pay,0
C13291,42,62.08,One year,2,Manual,0
C13292,19,30.94,One year,2,Auto-pay,0
C13293,19,76.75,Month-to-month,1,Auto-pay,1
C13294,8,96.94,Month-to-month,1,Manual,1
C13295,2,68.73,One year,1,Auto-pay,1
C13296,22,69.89,Month-to-month,0,Auto-pay,0
C13297,50,71.24,One year,2,Manual,0
C13298,60,73.72,Month-to-month,1,Auto-pay,0
C13299,50,81.2,Month-to-month,1,Manual,0
C13300,71,100.72,Month-to-month,3,Manual,0
C13301,18,98.87,Month-to-month,0,Auto-pay,1
C13302,45,137.75,One year,3,Auto-pay,0
C13303,55,129.09,Month-to-month,1,Auto-pay,0
C13304,71,50.93,Month-to-month,1,Manual,0
C13305,21,69.9,Month-to-month,3,Manual,1
C13306,13,98.4,Two year,2,Manual,0
C13307,70,22.99,Month-to-month,0,Manual,0
C13308,45,86.16,Two year,0,Auto-pay,0
C13309,56,51.04,Month-to-month,0,Auto-pay,0
C13310,43,75.12,Month-to-month,0,Manual,0
C13311,11,77.07,Two year,2,Auto-pay,1
C13312,10,23.61,Month-to-month,0,Manual,0
C13313,23,149.25,Month-to-month,2,Auto-pay,1
C13314,44,60.49,One year,1,Manual,0
C13315,68,119.85,Month-to-month,1,Auto-pay,0
C13316,39,27.65,One year,3,Manual,0
